timestamp,car_position_x,car_position_y,angle,speed,sensor_distances,traffic_light_state,action_taken,reward,ai_mode
green,0.25269774535228356,0.4970459444451555,-5.639046453141205,0.0,"[1.0, 1.0, 0.8133333333333334, 0.72, 0.4, 0.49333333333333335, 1.0]",hybrid,"{""turn_left"": true}",7.0,hybrid
green,0.25269774535228356,0.4970459444451555,-11.639046453141205,0.0,"[1.0, 1.0, 1.0, 0.72, 0.47333333333333333, 0.4666666666666667, 1.0]",hybrid,"{""turn_left"": true}",-8.0,hybrid
green,0.25269774535228356,0.4970459444451555,-17.63904645314121,0.0,"[1.0, 1.0, 1.0, 0.7333333333333333, 1.0, 0.44, 1.0]",hybrid,"{""turn_left"": true}",-33.5,hybrid
green,0.25269774535228356,0.4970459444451555,-23.63904645314121,0.0,"[1.0, 1.0, 1.0, 0.7666666666666667, 1.0, 0.4266666666666667, 1.0]",hybrid,"{""turn_left"": true}",-33.5,hybrid
green,0.25269774535228356,0.4970459444451555,-29.6390464531412,0.0,"[1.0, 1.0, 1.0, 1.0, 0.7, 0.4066666666666667, 1.0]",hybrid,"{""turn_left"": true}",-37.0,hybrid
green,0.25269774535228356,0.4970459444451555,-35.639046453141205,0.0,"[1.0, 1.0, 1.0, 1.0, 0.7066666666666667, 0.6333333333333333, 1.0]",hybrid,"{""turn_left"": true}",13.0,hybrid
green,0.25269774535228356,0.4970459444451555,-41.639046453141205,0.0,"[1.0, 1.0, 1.0, 1.0, 0.72, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-82.0,hybrid
green,0.25269774535228356,0.4970459444451555,-47.63904645314121,0.0,"[1.0, 1.0, 1.0, 1.0, 0.7466666666666667, 0.6733333333333333, 0.5533333333333333]",hybrid,"{""turn_left"": true}",-87.0,hybrid
green,0.25269774535228356,0.4970459444451555,-53.639046453141205,0.2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.6733333333333333, 0.5066666666666667]",hybrid,"{""accelerate"": true}",-111.4,hybrid
green,0.2527965570560238,0.4968446199404153,-53.639046453141205,0.15000000000000002,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.5133333333333333]",hybrid,"{""turn_right"": true}",-135.8,hybrid
green,0.25288078192873936,0.49670607343437445,-47.63904645314121,0.10000000000000002,"[1.0, 1.0, 1.0, 1.0, 0.7266666666666667, 0.66, 0.5666666666666667]",hybrid,"{""turn_left"": true}",-86.2,hybrid
green,0.25293018778060944,0.49660541118200435,-53.639046453141205,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.66, 0.52]",hybrid,"{""brake"": true}",-128.0,hybrid
